cell_id,lon,lat,x_m,y_m,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,slope_std,slope_min,slope_max,roughness_mean,roughness_std,roughness_min,roughness_max,elevation_error_mean,elevation_error_std,elevation_error_min,elevation_error_max,crater_count,crater_coverage_pct,crater_mean_diameter_m,crater_max_diameter_m,avg_illumination_pct,earth_visibility_pct
150,8.225762256508606,-80.63513270681393,40720.0,281680.0,1683.669921875,304.07440185546875,1066.9129638671875,2560.474609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
151,9.2114550710629,-80.61050316490413,45680.0,281680.0,1248.067138671875,241.70855712890625,680.228759765625,1656.1812744140625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
152,10.19167896381704,-80.58312308220948,50640.0,281680.0,1434.080810546875,361.6168212890625,733.0608520507812,2217.389404296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
153,11.165910599342395,-80.55301681549682,55600.0,281680.0,1928.2777099609375,263.9383544921875,1123.48876953125,2269.427978515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
154,12.133646866113182,-80.52021082337446,60560.0,281680.0,1862.837646484375,213.36134338378906,1355.3709716796875,2334.31396484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
155,13.094406147353835,-80.48473355761044,65520.0,281680.0,2151.807861328125,104.23016357421875,1813.6702880859375,2351.448486328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
156,14.047729424240323,-80.44661534893629,70480.0,281680.0,1909.885009765625,95.28546142578125,1556.6705322265625,2137.979248046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
157,14.993181208683252,-80.40588828833992,75440.0,281680.0,1963.755859375,70.20330810546875,1543.849853515625,2134.885009765625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
158,15.930350305117896,-80.36258610485073,80400.0,281680.0,2166.2158203125,80.71358489990234,1966.1240234375,2375.95166015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
159,16.858850402805334,-80.31674404080569,85360.0,281680.0,2151.76953125,51.04850769042969,2007.779541015625,2313.61279296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
160,17.77832050207537,-80.2683987255577,90320.0,281680.0,1966.4677734375,97.59508514404297,1726.8629150390625,2239.069580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
161,18.688425179687805,-80.21758804855102,95280.0,281680.0,1851.0675048828125,72.944580078125,1645.7646484375,2027.9478759765625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
162,19.58885470003318,-80.16435103263896,100240.0,281680.0,1418.3067626953125,152.3722686767578,1209.907470703125,1812.3983154296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
163,20.47932498022249,-80.10872770846434,105200.0,281680.0,1385.911376953125,114.6160659790039,1227.7730712890625,1772.1759033203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
164,21.359577418220187,-80.0507589906595,110160.0,281680.0,1786.79736328125,117.07457733154297,1387.997802734375,2077.700927734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
165,-23.95787813903624,-80.03917223062781,-122960.0,276720.0,-3310.96044921875,157.96253967285156,-3536.03125,-2978.36181640625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
166,-23.09455471295227,-80.10397729790108,-118000.0,276720.0,-3501.503173828125,14.253375053405762,-3588.165283203125,-3473.67236328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
167,-22.21999354003106,-80.1665235406481,-113040.0,276720.0,-3511.966064453125,9.702468872070312,-3575.3154296875,-3466.241943359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
168,-21.334389171860003,-80.22676657105043,-108080.0,276720.0,-3532.0927734375,16.079669952392578,-3636.554931640625,-3500.865478515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
169,-20.43796219870419,-80.28466256125748,-103120.0,276720.0,-3543.354248046875,10.507750511169434,-3602.943603515625,-3514.35107421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
170,-19.53095981568672,-80.34016836637423,-98160.0,276720.0,-3568.546630859375,26.047134399414062,-3800.501953125,-3521.15771484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
171,-18.613656271694552,-80.3932416514464,-93200.0,276720.0,-3428.545166015625,198.0455322265625,-3607.6435546875,-2985.588623046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
172,-17.68635318841559,-80.44384102183281,-88240.0,276720.0,-3019.099853515625,57.8555908203125,-3224.609375,-2612.34228515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
173,-16.749379737437028,-80.49192615627281,-83280.0,276720.0,-2341.463623046875,453.6477355957031,-3030.32373046875,-1120.2044677734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
174,-15.803092664109773,-80.53745794187694,-78320.0,276720.0,-525.3245849609375,511.98345947265625,-1713.7327880859375,106.57340240478516,,,,,,,,,,,,,0,0.0,0.0,0.0,,
175,-14.847876147918951,-80.58039861019117,-73360.0,276720.0,57.937347412109375,82.89730834960938,-206.1029052734375,177.00497436523438,,,,,,,,,,,,,0,0.0,0.0,0.0,,
176,-13.884141490400095,-80.62071187341562,-68400.0,276720.0,138.849853515625,55.15129852294922,-79.65255737304688,262.30047607421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
177,-12.912326623201896,-80.65836305979654,-63440.0,276720.0,534.6466064453125,244.8074951171875,100.4076156616211,1181.7569580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
178,-11.932895430709417,-80.6933192471565,-58480.0,276720.0,1659.77197265625,422.05712890625,865.643798828125,2718.73828125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
179,-10.946336883687724,-80.72554939348744,-53520.0,276720.0,2558.8173828125,305.7293395996094,1465.1829833984375,2896.637939453125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
180,-9.95316398265906,-80.75502446350278,-48560.0,276720.0,2479.035400390625,391.86419677734375,1546.40380859375,2961.298095703125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
181,-8.953912512151826,-80.78171755003177,-43600.0,276720.0,3035.3828125,237.08175659179688,2113.54541015625,3473.246337890625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
182,-7.949139609514757,-80.80560398914233,-38640.0,276720.0,3227.961669921875,87.40449523925781,2759.610107421875,3488.920654296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
183,-6.939422154625056,-80.826661467898,-33680.0,276720.0,3174.031005859375,53.23323440551758,3022.382568359375,3281.597900390625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
184,-5.925354989479864,-80.84487012369291,-28720.0,276720.0,3006.25,181.74761962890625,2121.682373046875,3229.326416015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
185,-4.907548979286688,-80.86021263416285,-23760.0,276720.0,2314.6318359375,372.1942443847656,1623.6822509765625,2977.365966796875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
186,-3.8866289291981673,-80.87267429674417,-18800.0,276720.0,1645.6126708984375,268.22027587890625,1129.686279296875,2196.42333984375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
187,-2.863231373207175,-80.88224309704215,-13840.0,276720.0,1273.19580078125,175.8300323486328,697.4898071289062,1593.307861328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
188,-1.8380022538689356,-80.88890976527381,-8880.0,276720.0,1224.88720703125,247.11557006835938,631.8385009765625,1660.2259521484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
189,-0.8115945133902999,-80.89266782017128,-3920.0,276720.0,1770.250732421875,365.37054443359375,687.9816284179688,2417.3271484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
190,0.21533438182822878,-80.89351359986244,1040.0,276720.0,2215.503662109375,111.21695709228516,1884.5328369140625,2439.362060546875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
191,1.2421249599376727,-80.89144627938462,6000.0,276720.0,2326.85400390625,111.29348754882812,2005.490966796875,2542.3623046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
192,2.2681182816425953,-80.88646787463729,10960.0,276720.0,2362.70703125,262.41668701171875,1762.60888671875,2894.350830078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
193,3.292658473085285,-80.87858323272816,15920.0,276720.0,2858.885986328125,237.5053253173828,2005.4498291015625,3142.53271484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
194,4.315095229329022,-80.86780000882152,20880.0,276720.0,2805.775634765625,105.41836547851562,2505.00830078125,3024.872802734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
195,5.334786264682245,-80.85412862974657,25840.0,276720.0,2968.38818359375,101.09916687011719,2646.790283203125,3173.43310546875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
196,6.351099687048545,-80.83758224476877,30800.0,276720.0,2688.641357421875,314.39105224609375,1808.5928955078125,3141.429443359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
197,7.363416274822072,-80.81817666406397,35760.0,276720.0,1731.2208251953125,320.68475341796875,1185.920654296875,2691.87353515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
198,8.371131636536715,-80.79593028556175,40720.0,276720.0,969.9352416992188,224.6313018798828,496.0702819824219,1522.815673828125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
199,9.373658235473673,-80.77086401093726,45680.0,276720.0,563.6039428710938,120.37246704101562,379.6153564453125,1032.4739990234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
